2014-06-20 17:00:46,490 || INFO || 	 ====== El Paso ======
2014-06-23 21:12:48,555 || INFO || Parser created
2014-06-23 21:12:49,014 || INFO || 20 offers have been added !
2014-06-23 21:12:49,014 || INFO || New offers IDs: [253799, 253798, 253791, 253790, 253747, 253746, 253740, 253718, 253717, 253716, 253674, 253671, 253659, 253658, 253657, 253624, 253623, 253622, 253561, 253537]
2014-06-23 21:12:49,015 || INFO || Launching analyze
2014-06-23 21:12:49,015 || INFO || Contrats parsed for 253799
2014-06-23 21:12:49,020 || INFO || Contrats parsed for 253798
2014-06-23 21:12:49,026 || INFO || Contrats parsed for 253791
2014-06-23 21:12:49,061 || INFO || Contrats parsed for 253790
2014-06-23 21:12:49,068 || INFO || Contrats parsed for 253747
2014-06-23 21:12:49,107 || INFO || Contrats parsed for 253746
2014-06-23 21:12:49,201 || INFO || Contrats parsed for 253740
2014-06-23 21:12:49,211 || INFO || Contrats parsed for 253718
2014-06-23 21:12:49,252 || INFO || Contrats parsed for 253717
2014-06-23 21:12:49,283 || INFO || Contrats parsed for 253716
2014-06-23 21:12:49,288 || INFO || Contrats parsed for 253674
2014-06-23 21:12:49,292 || INFO || Contrats parsed for 253671
2014-06-23 21:12:49,333 || INFO || Contrats parsed for 253659
2014-06-23 21:12:49,422 || INFO || Contrats parsed for 253658
2014-06-23 21:12:49,444 || INFO || Contrats parsed for 253657
2014-06-23 21:12:49,450 || INFO || Contrats parsed for 253624
2014-06-23 21:12:49,457 || INFO || Contrats parsed for 253623
2014-06-23 21:12:49,478 || INFO || Contrats parsed for 253622
2014-06-23 21:12:49,492 || INFO || Contrats parsed for 253561
2014-06-23 21:12:49,497 || INFO || Contrats parsed for 253537
2014-06-23 21:12:49,502 || INFO || Parsing contrats
2014-06-23 21:12:49,584 || INFO || Parsing lieux
2014-06-23 21:12:49,717 || INFO || Parsing logiciels
2014-06-23 21:12:49,717 || INFO || Connection closed
2014-06-23 21:15:44,010 || INFO || 	 ========= El Paso started =========
2014-06-23 21:15:44,011 || INFO || Connected to the database
2014-06-23 21:15:44,011 || INFO || Read ID of the last update
2014-06-23 21:15:44,189 || INFO || Parser created
2014-06-23 21:15:44,560 || INFO || 20 offers have been added !
2014-06-23 21:15:44,560 || INFO || New offers IDs: [253799, 253798, 253791, 253790, 253747, 253746, 253740, 253718, 253717, 253716, 253674, 253671, 253659, 253658, 253657, 253624, 253623, 253622, 253561, 253537]
2014-06-23 21:15:44,561 || INFO || Launching analyze
2014-06-23 21:15:44,561 || INFO || Parsing contrats
2014-06-23 21:15:44,593 || INFO || Contrats parsed for 253799
2014-06-23 21:15:44,630 || INFO || Contrats parsed for 253798
2014-06-23 21:15:44,660 || INFO || Contrats parsed for 253791
2014-06-23 21:15:44,666 || INFO || Contrats parsed for 253790
2014-06-23 21:15:44,673 || INFO || Contrats parsed for 253747
2014-06-23 21:15:44,681 || INFO || Contrats parsed for 253746
2014-06-23 21:15:44,688 || INFO || Contrats parsed for 253740
2014-06-23 21:15:44,693 || INFO || Contrats parsed for 253718
2014-06-23 21:15:44,739 || INFO || Contrats parsed for 253717
2014-06-23 21:15:44,744 || INFO || Contrats parsed for 253716
2014-06-23 21:15:44,750 || INFO || Contrats parsed for 253674
2014-06-23 21:15:44,784 || INFO || Contrats parsed for 253671
2014-06-23 21:15:44,790 || INFO || Contrats parsed for 253659
2014-06-23 21:15:44,828 || INFO || Contrats parsed for 253658
2014-06-23 21:15:44,834 || INFO || Contrats parsed for 253657
2014-06-23 21:15:44,873 || INFO || Contrats parsed for 253624
2014-06-23 21:15:44,877 || INFO || Contrats parsed for 253623
2014-06-23 21:15:44,918 || INFO || Contrats parsed for 253622
2014-06-23 21:15:44,929 || INFO || Contrats parsed for 253561
2014-06-23 21:15:44,996 || INFO || Contrats parsed for 253537
2014-06-23 21:15:44,997 || INFO || Parsing lieux
2014-06-23 21:15:45,003 || INFO || Lieux parsed for 253747 ([])
2014-06-23 21:15:45,008 || INFO || Lieux parsed for 253746 ([])
2014-06-23 21:15:45,016 || INFO || Lieux parsed for 253717 ([])
2014-06-23 21:15:45,020 || INFO || Lieux parsed for 253659 ([])
2014-06-23 21:15:45,028 || INFO || Lieux parsed for 253561 ([])
2014-06-23 21:15:45,028 || INFO || Parsing logiciels
2014-06-23 21:15:45,260 || INFO || Connection closed
2014-06-23 21:20:42,432 || INFO || 	 ========= El Paso started =========
2014-06-23 21:20:42,432 || INFO || Connected to the database
2014-06-23 21:20:42,433 || INFO || Read ID of the last update
2014-06-23 21:20:42,627 || INFO || Parser created
2014-06-23 21:20:42,937 || INFO || 20 offers have been added !
2014-06-23 21:20:42,938 || INFO || New offers IDs: [253799, 253798, 253791, 253790, 253747, 253746, 253740, 253718, 253717, 253716, 253674, 253671, 253659, 253658, 253657, 253624, 253623, 253622, 253561, 253537]
2014-06-23 21:20:42,938 || INFO || Launching analyze
2014-06-23 21:20:42,938 || INFO || Parsing contrats
2014-06-23 21:20:42,943 || INFO || Contrats parsed for 253799
2014-06-23 21:20:42,949 || INFO || Contrats parsed for 253798
2014-06-23 21:20:42,959 || INFO || Contrats parsed for 253791
2014-06-23 21:20:42,964 || INFO || Contrats parsed for 253790
2014-06-23 21:20:42,973 || INFO || Contrats parsed for 253747
2014-06-23 21:20:42,979 || INFO || Contrats parsed for 253746
2014-06-23 21:20:42,984 || INFO || Contrats parsed for 253740
2014-06-23 21:20:42,989 || INFO || Contrats parsed for 253718
2014-06-23 21:20:42,994 || INFO || Contrats parsed for 253717
2014-06-23 21:20:43,000 || INFO || Contrats parsed for 253716
2014-06-23 21:20:43,017 || INFO || Contrats parsed for 253674
2014-06-23 21:20:43,022 || INFO || Contrats parsed for 253671
2014-06-23 21:20:43,027 || INFO || Contrats parsed for 253659
2014-06-23 21:20:43,032 || INFO || Contrats parsed for 253658
2014-06-23 21:20:43,036 || INFO || Contrats parsed for 253657
2014-06-23 21:20:43,040 || INFO || Contrats parsed for 253624
2014-06-23 21:20:43,045 || INFO || Contrats parsed for 253623
2014-06-23 21:20:43,050 || INFO || Contrats parsed for 253622
2014-06-23 21:20:43,056 || INFO || Contrats parsed for 253561
2014-06-23 21:20:43,064 || INFO || Contrats parsed for 253537
2014-06-23 21:20:43,064 || INFO || Parsing lieux
2014-06-23 21:20:43,073 || INFO || Lieux parsed for 253747 ([])
2014-06-23 21:20:43,082 || INFO || Lieux parsed for 253746 ([])
2014-06-23 21:20:43,090 || INFO || Lieux parsed for 253717 ([])
2014-06-23 21:20:43,096 || INFO || Lieux parsed for 253659 ([])
2014-06-23 21:24:00,880 || INFO || 	 ========= El Paso started =========
2014-06-23 21:24:00,880 || INFO || Connected to the database
2014-06-23 21:24:00,880 || INFO || Read ID of the last update
2014-06-23 21:24:01,062 || INFO || Parser created
2014-06-23 21:24:01,066 || INFO || 0 offers have been added !
2014-06-23 21:25:55,025 || INFO || 	 ========= El Paso started =========
2014-06-23 21:25:55,026 || INFO || Connected to the database
2014-06-23 21:25:55,026 || INFO || Read ID of the last update
2014-06-23 21:25:55,208 || INFO || Parser created
2014-06-23 21:25:55,888 || INFO || 20 offers have been added !
2014-06-23 21:25:55,888 || INFO || New offers IDs: [253799, 253798, 253791, 253790, 253747, 253746, 253740, 253718, 253717, 253716, 253674, 253671, 253659, 253658, 253657, 253624, 253623, 253622, 253561, 253537]
2014-06-23 21:25:55,888 || INFO || Launching analyze
2014-06-23 21:25:55,888 || INFO || Parsing contrats
2014-06-23 21:25:55,894 || INFO || Contrats parsed for 253799
2014-06-23 21:25:55,901 || INFO || Contrats parsed for 253798
2014-06-23 21:25:55,920 || INFO || Contrats parsed for 253791
2014-06-23 21:25:55,925 || INFO || Contrats parsed for 253790
2014-06-23 21:25:55,932 || INFO || Contrats parsed for 253747
2014-06-23 21:25:55,952 || INFO || Contrats parsed for 253746
2014-06-23 21:25:55,956 || INFO || Contrats parsed for 253740
2014-06-23 21:25:55,960 || INFO || Contrats parsed for 253718
2014-06-23 21:25:55,985 || INFO || Contrats parsed for 253717
2014-06-23 21:25:55,989 || INFO || Contrats parsed for 253716
2014-06-23 21:25:56,021 || INFO || Contrats parsed for 253674
2014-06-23 21:25:56,106 || INFO || Contrats parsed for 253671
2014-06-23 21:25:56,114 || INFO || Contrats parsed for 253659
2014-06-23 21:25:56,131 || INFO || Contrats parsed for 253658
2014-06-23 21:25:56,152 || INFO || Contrats parsed for 253657
2014-06-23 21:25:56,157 || INFO || Contrats parsed for 253624
2014-06-23 21:25:56,179 || INFO || Contrats parsed for 253623
2014-06-23 21:25:56,185 || INFO || Contrats parsed for 253622
2014-06-23 21:25:56,192 || INFO || Contrats parsed for 253561
2014-06-23 21:25:56,196 || INFO || Contrats parsed for 253537
2014-06-23 21:25:56,196 || INFO || Parsing lieux
2014-06-23 21:25:56,203 || INFO || Lieux parsed for 253747 ([])
2014-06-23 21:25:56,208 || INFO || Lieux parsed for 253746 ([])
2014-06-23 21:25:56,213 || INFO || Lieux parsed for 253717 ([])
2014-06-23 21:25:56,219 || INFO || Lieux parsed for 253659 ([])
2014-06-23 21:25:56,226 || INFO || Lieux parsed for 253561 ([])
2014-06-23 21:25:56,228 || INFO || Parsing logiciels
2014-06-23 21:25:56,336 || INFO || Connection closed
2014-06-23 21:28:15,706 || INFO || 	 ========= El Paso started =========
2014-06-23 21:28:15,707 || INFO || Connected to the database
2014-06-23 21:28:15,707 || INFO || Read ID of the last update
2014-06-23 21:28:15,893 || INFO || Parser created
2014-06-23 21:28:16,615 || INFO || 20 offers have been added !
2014-06-23 21:28:16,615 || INFO || New offers IDs: [253799, 253798, 253791, 253790, 253747, 253746, 253740, 253718, 253717, 253716, 253674, 253671, 253659, 253658, 253657, 253624, 253623, 253622, 253561, 253537]
2014-06-23 21:28:16,615 || INFO || Launching analyze
2014-06-23 21:28:16,616 || INFO || Parsing contrats
2014-06-23 21:28:16,620 || INFO || Contrats parsed for 253799
2014-06-23 21:28:16,625 || INFO || Contrats parsed for 253798
2014-06-23 21:28:16,652 || INFO || Contrats parsed for 253791
2014-06-23 21:28:16,660 || INFO || Contrats parsed for 253790
2014-06-23 21:28:16,685 || INFO || Contrats parsed for 253747
2014-06-23 21:28:16,706 || INFO || Contrats parsed for 253746
2014-06-23 21:28:16,712 || INFO || Contrats parsed for 253740
2014-06-23 21:28:16,741 || INFO || Contrats parsed for 253718
2014-06-23 21:28:16,762 || INFO || Contrats parsed for 253717
2014-06-23 21:28:16,768 || INFO || Contrats parsed for 253716
2014-06-23 21:28:16,797 || INFO || Contrats parsed for 253674
2014-06-23 21:28:16,802 || INFO || Contrats parsed for 253671
2014-06-23 21:28:16,810 || INFO || Contrats parsed for 253659
2014-06-23 21:28:16,830 || INFO || Contrats parsed for 253658
2014-06-23 21:28:16,851 || INFO || Contrats parsed for 253657
2014-06-23 21:28:16,874 || INFO || Contrats parsed for 253624
2014-06-23 21:28:16,896 || INFO || Contrats parsed for 253623
2014-06-23 21:28:16,903 || INFO || Contrats parsed for 253622
2014-06-23 21:28:16,929 || INFO || Contrats parsed for 253561
2014-06-23 21:28:16,935 || INFO || Contrats parsed for 253537
2014-06-23 21:28:16,935 || INFO || Parsing lieux
2014-06-23 21:28:16,941 || INFO || Lieux parsed for 253747 ([])
2014-06-23 21:28:16,948 || INFO || Lieux parsed for 253746 ([])
2014-06-23 21:28:16,953 || INFO || Lieux parsed for 253717 ([])
2014-06-23 21:28:16,976 || INFO || Lieux parsed for 253659 ([])
2014-06-23 21:28:16,996 || INFO || Lieux parsed for 253561 ([])
2014-06-23 21:28:16,997 || INFO || Parsing logiciels
2014-06-23 21:28:17,260 || INFO || Connection closed
2014-06-23 21:28:17,260 || INFO || <<<<<<<<<<<< El Paso finished without any issue ! >>>>>>>>>>>>>>>>>>>>>

2014-06-23 21:37:19,590 || INFO || 	 ========= El Paso started =========
2014-06-23 21:37:19,591 || INFO || Connected to the database
2014-06-23 21:37:19,591 || INFO || Read ID of the last update
2014-06-23 21:37:20,020 || INFO || Parser created
2014-06-23 21:37:20,389 || INFO || 20 offers have been added !
2014-06-23 21:37:20,389 || INFO || New offers IDs: [253799, 253798, 253791, 253790, 253747, 253746, 253740, 253718, 253717, 253716, 253674, 253671, 253659, 253658, 253657, 253624, 253623, 253622, 253561, 253537]
2014-06-23 21:37:20,389 || INFO || Launching analyze
2014-06-23 21:37:20,389 || INFO || Parsing contrats
2014-06-23 21:37:20,396 || INFO || Contrats parsed for 253799
2014-06-23 21:37:20,400 || INFO || Contrats parsed for 253798
2014-06-23 21:37:20,427 || INFO || Contrats parsed for 253791
2014-06-23 21:37:20,435 || INFO || Contrats parsed for 253790
2014-06-23 21:37:20,464 || INFO || Contrats parsed for 253747
2014-06-23 21:37:20,484 || INFO || Contrats parsed for 253746
2014-06-23 21:37:20,505 || INFO || Contrats parsed for 253740
2014-06-23 21:37:20,527 || INFO || Contrats parsed for 253718
2014-06-23 21:37:20,549 || INFO || Contrats parsed for 253717
2014-06-23 21:37:20,573 || INFO || Contrats parsed for 253716
2014-06-23 21:37:20,579 || INFO || Contrats parsed for 253674
2014-06-23 21:37:20,605 || INFO || Contrats parsed for 253671
2014-06-23 21:37:20,646 || INFO || Contrats parsed for 253659
2014-06-23 21:37:20,656 || INFO || Contrats parsed for 253658
2014-06-23 21:37:20,673 || INFO || Contrats parsed for 253657
2014-06-23 21:37:20,680 || INFO || Contrats parsed for 253624
2014-06-23 21:37:20,706 || INFO || Contrats parsed for 253623
2014-06-23 21:37:20,727 || INFO || Contrats parsed for 253622
2014-06-23 21:37:20,750 || INFO || Contrats parsed for 253561
2014-06-23 21:37:20,772 || INFO || Contrats parsed for 253537
2014-06-23 21:37:20,772 || INFO || Parsing lieux
2014-06-23 21:37:20,793 || INFO || Lieux parsed for 253799 (['6', '33'])
2014-06-23 21:37:20,817 || INFO || Lieux parsed for 253798 (['69'])
2014-06-23 21:37:20,837 || INFO || Lieux parsed for 253791 (['83'])
2014-06-23 21:37:20,842 || INFO || Lieux parsed for 253790 (['18'])
2014-06-23 21:37:20,847 || INFO || Lieux parsed for 253747 ([])
2014-06-23 21:37:20,847 || INFO || Lieux parsed for 253747 ([])
2014-06-23 21:37:20,852 || INFO || Lieux parsed for 253746 ([])
2014-06-23 21:37:20,852 || INFO || Lieux parsed for 253746 ([])
2014-06-23 21:37:20,857 || INFO || Lieux parsed for 253740 (['1'])
2014-06-23 21:37:20,882 || INFO || Lieux parsed for 253718 (['2', '3', '28'])
2014-06-23 21:37:20,889 || INFO || Lieux parsed for 253717 ([])
2014-06-23 21:37:20,889 || INFO || Lieux parsed for 253717 ([])
2014-06-23 21:37:20,917 || INFO || Lieux parsed for 253716 (['17'])
2014-06-23 21:37:20,938 || INFO || Lieux parsed for 253674 ([])
2014-06-23 21:37:20,945 || INFO || Lieux parsed for 253671 (['44'])
2014-06-23 21:37:20,972 || INFO || Lieux parsed for 253659 ([])
2014-06-23 21:37:20,972 || INFO || Lieux parsed for 253659 ([])
2014-06-23 21:37:20,995 || INFO || Lieux parsed for 253658 (['92'])
2014-06-23 21:37:21,015 || INFO || Lieux parsed for 253657 (['88'])
2014-06-23 21:37:21,020 || INFO || Lieux parsed for 253624 (['67'])
2014-06-23 21:37:21,025 || INFO || Lieux parsed for 253623 (['59'])
2014-06-23 21:37:21,049 || INFO || Lieux parsed for 253622 (['03'])
2014-06-23 21:37:21,070 || INFO || Lieux parsed for 253561 ([])
2014-06-23 21:37:21,071 || INFO || Lieux parsed for 253561 ([])
2014-06-23 21:37:21,076 || INFO || Lieux parsed for 253537 (['83'])
2014-06-23 21:37:21,076 || INFO || Parsing logiciels
2014-06-23 21:38:10,970 || INFO || 	 ========= El Paso started =========
2014-06-23 21:38:10,971 || INFO || Connected to the database
2014-06-23 21:38:10,971 || INFO || Read ID of the last update
2014-06-23 21:38:11,179 || INFO || Parser created
2014-06-23 21:38:11,468 || INFO || 20 offers have been added !
2014-06-23 21:38:11,468 || INFO || New offers IDs: [253799, 253798, 253791, 253790, 253747, 253746, 253740, 253718, 253717, 253716, 253674, 253671, 253659, 253658, 253657, 253624, 253623, 253622, 253561, 253537]
2014-06-23 21:38:11,469 || INFO || Launching analyze
2014-06-23 21:38:11,469 || INFO || Parsing contrats
2014-06-23 21:38:11,495 || INFO || Contrats parsed for 253799
2014-06-23 21:38:11,516 || INFO || Contrats parsed for 253798
2014-06-23 21:38:11,524 || INFO || Contrats parsed for 253791
2014-06-23 21:38:11,548 || INFO || Contrats parsed for 253790
2014-06-23 21:38:11,554 || INFO || Contrats parsed for 253747
2014-06-23 21:38:11,582 || INFO || Contrats parsed for 253746
2014-06-23 21:38:11,588 || INFO || Contrats parsed for 253740
2014-06-23 21:38:11,593 || INFO || Contrats parsed for 253718
2014-06-23 21:38:11,617 || INFO || Contrats parsed for 253717
2014-06-23 21:38:11,664 || INFO || Contrats parsed for 253716
2014-06-23 21:38:11,683 || INFO || Contrats parsed for 253674
2014-06-23 21:38:11,705 || INFO || Contrats parsed for 253671
2014-06-23 21:38:11,727 || INFO || Contrats parsed for 253659
2014-06-23 21:38:11,733 || INFO || Contrats parsed for 253658
2014-06-23 21:38:11,737 || INFO || Contrats parsed for 253657
2014-06-23 21:38:11,742 || INFO || Contrats parsed for 253624
2014-06-23 21:38:11,750 || INFO || Contrats parsed for 253623
2014-06-23 21:38:11,755 || INFO || Contrats parsed for 253622
2014-06-23 21:38:11,763 || INFO || Contrats parsed for 253561
2014-06-23 21:38:11,768 || INFO || Contrats parsed for 253537
2014-06-23 21:38:11,768 || INFO || Parsing lieux
2014-06-23 21:38:11,773 || INFO || Lieux parsed for 253799 (['6', '33'])
2014-06-23 21:38:11,778 || INFO || Lieux parsed for 253798 (['69'])
2014-06-23 21:38:11,784 || INFO || Lieux parsed for 253791 (['83'])
2014-06-23 21:38:11,788 || INFO || Lieux parsed for 253790 (['18'])
2014-06-23 21:38:11,794 || INFO || Lieux parsed for 253747 ([])
2014-06-23 21:38:11,794 || INFO || Lieux parsed for 253747 ([])
2014-06-23 21:38:11,800 || INFO || Lieux parsed for 253746 ([])
2014-06-23 21:38:11,800 || INFO || Lieux parsed for 253746 ([])
2014-06-23 21:38:11,805 || INFO || Lieux parsed for 253740 (['1'])
2014-06-23 21:38:11,812 || INFO || Lieux parsed for 253718 (['2', '3', '28'])
2014-06-23 21:38:11,820 || INFO || Lieux parsed for 253717 ([])
2014-06-23 21:38:11,820 || INFO || Lieux parsed for 253717 ([])
2014-06-23 21:38:11,826 || INFO || Lieux parsed for 253716 (['17'])
2014-06-23 21:38:11,835 || INFO || Lieux parsed for 253674 ([])
2014-06-23 21:38:11,843 || INFO || Lieux parsed for 253671 (['44'])
2014-06-23 21:38:11,848 || INFO || Lieux parsed for 253659 ([])
2014-06-23 21:38:11,848 || INFO || Lieux parsed for 253659 ([])
2014-06-23 21:38:11,852 || INFO || Lieux parsed for 253658 (['92'])
2014-06-23 21:38:11,893 || INFO || Lieux parsed for 253657 (['88'])
2014-06-23 21:38:11,898 || INFO || Lieux parsed for 253624 (['67'])
2014-06-23 21:38:11,903 || INFO || Lieux parsed for 253623 (['59'])
2014-06-23 21:38:11,908 || INFO || Lieux parsed for 253622 (['03'])
2014-06-23 21:38:11,915 || INFO || Lieux parsed for 253561 ([])
2014-06-23 21:38:11,916 || INFO || Lieux parsed for 253561 ([])
2014-06-23 21:38:11,961 || INFO || Lieux parsed for 253537 (['83'])
2014-06-23 21:38:11,961 || INFO || Parsing logiciels
2014-06-23 21:38:11,962 || INFO || logiciels parsed for 253799
2014-06-23 21:38:11,981 || INFO || logiciels parsed for 253798
2014-06-23 21:38:12,003 || INFO || logiciels parsed for 253791
2014-06-23 21:38:12,004 || INFO || logiciels parsed for 253790
2014-06-23 21:38:12,004 || INFO || logiciels parsed for 253747
2014-06-23 21:38:12,004 || INFO || logiciels parsed for 253746
2014-06-23 21:38:12,009 || INFO || logiciels parsed for 253740
2014-06-23 21:38:12,016 || INFO || logiciels parsed for 253718
2014-06-23 21:38:12,039 || INFO || logiciels parsed for 253717
2014-06-23 21:38:12,040 || INFO || logiciels parsed for 253716
2014-06-23 21:38:12,107 || INFO || logiciels parsed for 253674
2014-06-23 21:38:12,108 || INFO || logiciels parsed for 253671
2014-06-23 21:38:12,108 || INFO || logiciels parsed for 253659
2014-06-23 21:38:12,108 || INFO || logiciels parsed for 253658
2014-06-23 21:38:12,115 || INFO || logiciels parsed for 253657
2014-06-23 21:38:12,115 || INFO || logiciels parsed for 253624
2014-06-23 21:38:12,120 || INFO || logiciels parsed for 253623
2014-06-23 21:38:12,125 || INFO || logiciels parsed for 253622
2014-06-23 21:38:12,130 || INFO || logiciels parsed for 253561
2014-06-23 21:38:12,138 || INFO || logiciels parsed for 253537
2014-06-23 21:38:12,138 || INFO || Connection closed
2014-06-23 21:38:12,138 || INFO || <<<<<<<<<<<< El Paso finished without any issue ! >>>>>>>>>>>>>>>>>>>>>

2014-06-23 21:41:28,949 || INFO || 	 ========= El Paso started =========
2014-06-23 21:41:28,950 || INFO || Connected to the database
2014-06-23 21:41:28,950 || INFO || Read ID of the last update
2014-06-23 21:41:29,174 || INFO || Parser created
2014-06-23 21:41:29,437 || INFO || 20 offers have been added !
2014-06-23 21:41:29,438 || INFO || New offers IDs: [253799, 253798, 253791, 253790, 253747, 253746, 253740, 253718, 253717, 253716, 253674, 253671, 253659, 253658, 253657, 253624, 253623, 253622, 253561, 253537]
2014-06-23 21:41:29,438 || INFO || Launching analyze
2014-06-23 21:41:29,438 || INFO || 	Parsing contrats
2014-06-23 21:41:29,446 || INFO || Contrats parsed for 253799
2014-06-23 21:41:29,470 || INFO || Contrats parsed for 253798
2014-06-23 21:41:29,476 || INFO || Contrats parsed for 253791
2014-06-23 21:41:29,483 || INFO || Contrats parsed for 253790
2014-06-23 21:41:29,504 || INFO || Contrats parsed for 253747
2014-06-23 21:41:29,508 || INFO || Contrats parsed for 253746
2014-06-23 21:41:29,512 || INFO || Contrats parsed for 253740
2014-06-23 21:41:29,537 || INFO || Contrats parsed for 253718
2014-06-23 21:41:29,558 || INFO || Contrats parsed for 253717
2014-06-23 21:41:29,563 || INFO || Contrats parsed for 253716
2014-06-23 21:41:29,568 || INFO || Contrats parsed for 253674
2014-06-23 21:41:29,575 || INFO || Contrats parsed for 253671
2014-06-23 21:41:29,581 || INFO || Contrats parsed for 253659
2014-06-23 21:41:29,605 || INFO || Contrats parsed for 253658
2014-06-23 21:41:29,625 || INFO || Contrats parsed for 253657
2014-06-23 21:41:29,637 || INFO || Contrats parsed for 253624
2014-06-23 21:41:29,659 || INFO || Contrats parsed for 253623
2014-06-23 21:41:29,664 || INFO || Contrats parsed for 253622
2014-06-23 21:41:29,669 || INFO || Contrats parsed for 253561
2014-06-23 21:41:29,674 || INFO || Contrats parsed for 253537
2014-06-23 21:41:29,674 || INFO || 	Parsing lieux
2014-06-23 21:41:29,680 || INFO || Lieux parsed for 253799 (['6', '33'])
2014-06-23 21:41:29,686 || INFO || Lieux parsed for 253798 (['69'])
2014-06-23 21:41:29,692 || INFO || Lieux parsed for 253791 (['83'])
2014-06-23 21:41:29,700 || INFO || Lieux parsed for 253790 (['18'])
